ROW_ID,ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_ID,PRODUCT_ID,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN
7497,53508,10/11/2009,HIGH,13,1072.22,0.03,REGULAR AIR,149.64,80.98,7.18,7691,1535,SMALL BOX,0.48
7498,53508,10/11/2009,HIGH,25,342.85,0.06,REGULAR AIR,-32.4162,13.99,7.51,7691,1536,MEDIUM BOX,0.39
7499,53508,10/11/2009,HIGH,4,62.48,0.06,REGULAR AIR,1.06,15.04,1.97,7691,1537,WRAP BAG,0.39
7500,53511,20/02/2009,MEDIUM,41,241.1,0.07,REGULAR AIR,-243.2365,5.81,8.49,7091,1107,SMALL BOX,0.39
7501,53511,20/02/2009,MEDIUM,49,491.93,0.04,REGULAR AIR,-53.62,9.65,6.22,7091,1051,SMALL BOX,0.55
7502,53536,30/10/2012,HIGH,35,738.69,0.1,REGULAR AIR,109.16,22.98,7.58,5838,1620,SMALL BOX,0.51
7503,53536,30/10/2012,HIGH,5,1015.4,0,DELIVERY TRUCK,-234.594,179.29,56.2,5838,1621,JUMBO BOX,0.71
7506,53572,07/05/2010,MEDIUM,17,184.09,0.07,REGULAR AIR,4.79,11.09,5.25,1516,1622,SMALL BOX,0.36
7509,53600,10/07/2012,MEDIUM,8,55.59,0.03,EXPRESS AIR,-17.9515,5.18,5.74,5811,1461,SMALL BOX,0.36
7515,53667,17/05/2012,MEDIUM,33,112.36,0.08,REGULAR AIR,-159.735,3.36,6.27,2118,1286,SMALL BOX,0.4
7516,53667,17/05/2012,MEDIUM,16,481.049,0.09,REGULAR AIR,46.512,35.99,1.1,2118,1829,SMALL BOX,0.55
7522,53703,14/06/2010,NOT SPECIFIED,14,1966.26,0.06,REGULAR AIR,-34.79,140.85,19.99,5922,1406,SMALL BOX,0.73
7523,53728,22/10/2011,HIGH,27,1502.66,0.07,REGULAR AIR,637.602,58.1,1.49,6547,1053,SMALL BOX,0.38
7530,53797,01/10/2009,CRITICAL,10,623.71,0.01,DELIVERY TRUCK,-213.32,58.14,36.61,7768,1127,JUMBO BOX,0.61
7533,53825,09/04/2011,LOW,36,1646.05,0.08,REGULAR AIR,649.8,48.04,7.23,7691,1400,SMALL BOX,0.37
7534,53863,03/06/2010,HIGH,46,7807.45,0.02,EXPRESS AIR,1660.15,161.55,19.99,2540,1534,SMALL BOX,0.66
7535,53891,22/01/2009,HIGH,36,562.8,0.02,REGULAR AIR,-17.4455,15.22,9.73,3756,1101,SMALL BOX,0.36
7539,53894,07/07/2009,CRITICAL,47,691.52,0.03,REGULAR AIR,107.02,14.2,5.3,1809,1458,WRAP BAG,0.46
7540,53894,07/07/2009,CRITICAL,37,2756.17,0.04,REGULAR AIR,-1561.716,71.37,69,1809,1018,LARGE BOX,0.68
7541,53894,07/07/2009,CRITICAL,29,5159.3725,0.02,EXPRESS AIR,1252.476,200.99,8.08,1809,1104,SMALL BOX,0.59
7544,53953,27/03/2009,NOT SPECIFIED,36,307.65,0.07,REGULAR AIR,91.73,8.95,2.01,4664,1494,WRAP BAG,0.39
7545,53955,04/03/2011,CRITICAL,43,5544.99,0.04,DELIVERY TRUCK,-3404.24,130.98,130,3965,1157,JUMBO DRUM,0.78
7547,53984,10/12/2012,MEDIUM,23,172.9,0,REGULAR AIR,51.43,6.88,2,1348,1811,WRAP BAG,0.39
7548,53990,01/11/2012,NOT SPECIFIED,44,4263.9315,0.04,REGULAR AIR,1411.029,110.99,2.5,1535,1369,SMALL BOX,0.57
7558,54081,10/03/2011,LOW,2,57.5,0.02,REGULAR AIR,-83.18,28.48,1.99,8433,1396,SMALL PACK,0.4
7559,54083,21/07/2011,HIGH,10,2700.41,0.08,DELIVERY TRUCK,258.01,279.81,23.19,7063,1370,JUMBO DRUM,0.59
7562,54115,07/01/2012,LOW,24,114.17,0.01,REGULAR AIR,-80.05,4.37,5.15,8645,1538,SMALL BOX,0.59
7563,54115,07/01/2012,LOW,39,197.11,0.03,REGULAR AIR,-89.424,4.98,4.95,8645,1539,SMALL BOX,0.37
7565,54119,22/05/2010,MEDIUM,45,261,0.04,EXPRESS AIR,-43.45,5.81,3.37,1481,1623,WRAP BAG,0.54
7566,54119,22/05/2010,MEDIUM,4,127.56,0.05,REGULAR AIR,-41.75,29.74,6.64,1481,1254,SMALL BOX,0.7
7567,54145,02/01/2010,LOW,34,70.25,0.1,REGULAR AIR,-133.06,2.08,5.33,1740,1110,SMALL BOX,0.43
7569,54150,22/06/2011,CRITICAL,12,2011.6355,0.01,EXPRESS AIR,-53.691,195.99,3.99,5459,1194,SMALL BOX,0.59
7573,54177,25/01/2012,CRITICAL,12,480.73,0.1,REGULAR AIR,148.1975,42.8,2.99,9044,1876,SMALL BOX,0.36
7574,54177,25/01/2012,CRITICAL,25,159,0.1,REGULAR AIR,-98.15,6.48,7.37,9044,1674,SMALL BOX,0.37
7584,54274,23/11/2010,NOT SPECIFIED,20,1583.06,0.05,REGULAR AIR,328,78.65,13.99,5431,1371,MEDIUM BOX,0.52
7585,54276,06/02/2010,NOT SPECIFIED,21,756.6,0,REGULAR AIR,299.59,35.44,4.92,6267,1372,SMALL BOX,0.38
7587,54304,17/02/2010,HIGH,11,558.62,0.03,REGULAR AIR,118.32,48.58,3.99,8145,1768,SMALL BOX,0.56
7607,54437,19/12/2010,HIGH,15,653.871,0.09,REGULAR AIR,-311.047,55.99,5,5507,1141,SMALL PACK,0.83
7616,54501,29/11/2012,CRITICAL,36,2039.082,0.01,REGULAR AIR,481.698,65.99,4.99,5922,1540,SMALL BOX,0.57
7617,54501,29/11/2012,CRITICAL,16,225.46,0.09,REGULAR AIR,-33.0252,13.99,7.51,5922,1536,MEDIUM BOX,0.39
7618,54501,29/11/2012,CRITICAL,38,783.96,0.05,REGULAR AIR,-1195.29,20.34,35,5922,1541,LARGE BOX,0.84
7620,54528,04/01/2011,MEDIUM,17,207.19,0.01,REGULAR AIR,-85.91,11.66,8.99,4890,1373,SMALL PACK,0.59
7621,54528,04/01/2011,MEDIUM,8,88,0.06,REGULAR AIR,-6.38,10.48,2.89,4890,1374,SMALL PACK,0.6
7624,54560,16/07/2009,CRITICAL,22,604.38,0.09,REGULAR AIR,167.58,28.48,1.99,7608,1396,SMALL PACK,0.4
7625,54560,16/07/2009,CRITICAL,45,2404.599,0.08,EXPRESS AIR,496.89,65.99,4.99,7608,1671,SMALL BOX,0.58
7628,54567,02/08/2009,MEDIUM,31,196.74,0.09,REGULAR AIR,-61.59,6.28,5.41,5150,1375,SMALL BOX,0.53
7633,54628,05/06/2010,HIGH,21,471.24,0.07,REGULAR AIR,115.54,22.98,1.99,4905,1376,SMALL PACK,0.46
7642,54753,18/04/2009,MEDIUM,36,4711.244,0.06,REGULAR AIR,1380.321,155.99,3.9,4685,1150,SMALL BOX,0.55
7648,54791,20/12/2012,HIGH,45,4165.04,0,DELIVERY TRUCK,135.68,90.98,30,4293,1558,JUMBO DRUM,0.61
7657,54912,21/07/2011,LOW,17,117.33,0.07,REGULAR AIR,10.31,6.69,3.1,9152,1899,WRAP BAG,0.36
7662,54947,22/02/2009,NOT SPECIFIED,27,132.36,0.05,REGULAR AIR,-98.35,4.98,4.62,5400,1279,SMALL PACK,0.64
7663,54947,22/02/2009,NOT SPECIFIED,42,1498.46,0.02,REGULAR AIR,565.37,34.23,5.02,5400,1672,SMALL BOX,0.55
7685,55075,01/02/2011,CRITICAL,21,556.45,0.08,DELIVERY TRUCK,-124.42,25.98,14.36,7212,1171,JUMBO DRUM,0.6
7688,55107,08/05/2010,LOW,32,171.52,0.1,REGULAR AIR,46.61,5.68,1.39,2921,1475,SMALL BOX,0.38
7690,55138,24/09/2009,HIGH,22,1132.54,0,REGULAR AIR,-628.38,48.91,35,7728,1294,LARGE BOX,0.83
7694,55170,21/09/2012,CRITICAL,22,985.29,0.04,EXPRESS AIR,138.37,43.98,8.99,6777,1673,SMALL PACK,0.58
7710,55268,17/03/2012,HIGH,11,61.46,0.08,EXPRESS AIR,-47.83,4.89,4.93,10198,1024,SMALL PACK,0.66
7711,55269,07/03/2010,MEDIUM,1,49.61,0,REGULAR AIR,-41.82,30.98,17.08,9519,1386,SMALL BOX,0.4
7713,55271,11/03/2011,MEDIUM,16,1648.33,0.07,DELIVERY TRUCK,-210.14,100.89,42,6590,1542,JUMBO DRUM,0.61
7716,55298,02/08/2009,CRITICAL,1,368.66,0.01,DELIVERY TRUCK,-165.6,300.98,64.73,3624,1071,JUMBO DRUM,0.56
7722,55331,13/12/2010,HIGH,13,50.35,0.05,REGULAR AIR,-8.24,3.69,2.5,6017,1501,SMALL BOX,0.39
7729,55363,28/12/2010,HIGH,14,2232.06,0.03,REGULAR AIR,542.16,155.06,7.07,4890,1377,SMALL BOX,0.59
7730,55366,10/10/2012,CRITICAL,7,387.17,0.1,REGULAR AIR,-204.65,55.94,6.55,7768,1378,SMALL BOX,0.68
7731,55367,10/01/2009,CRITICAL,31,2137.1,0.05,DELIVERY TRUCK,-686.01,70.98,46.74,9529,1769,JUMBO BOX,0.56
7732,55367,10/01/2009,CRITICAL,48,571.17,0.05,REGULAR AIR,129.87,11.55,2.36,9529,1770,WRAP BAG,0.55
7742,55429,29/06/2009,HIGH,43,260.59,0.09,REGULAR AIR,-157.76,6.48,7.03,2091,1073,SMALL BOX,0.37
7750,55461,28/09/2009,MEDIUM,16,84.01,0.06,REGULAR AIR,-34.12,4.82,5.72,9876,1442,SMALL PACK,0.47
7751,55462,27/03/2012,MEDIUM,13,75.27,0.06,REGULAR AIR,-1.84,5.58,2.99,3536,1830,SMALL BOX,0.37
7752,55462,27/03/2012,MEDIUM,31,1184.53,0.05,REGULAR AIR,-26.49,39.98,7.12,3536,1831,SMALL BOX,0.67
7753,55462,27/03/2012,MEDIUM,35,3683.73,0.09,REGULAR AIR,708.759,125.99,8.99,3536,1714,SMALL BOX,0.59
7760,55526,02/07/2012,HIGH,23,445.17,0.02,REGULAR AIR,38.11,18.97,9.03,3577,1041,SMALL BOX,0.37
7769,55618,21/01/2012,MEDIUM,48,1494.232,0.04,REGULAR AIR,479.952,35.99,1.25,8645,1543,SMALL PACK,0.57
7787,55715,02/04/2011,CRITICAL,28,168.57,0.02,EXPRESS AIR,16.6515,5.28,2.99,1817,1014,SMALL BOX,0.37
7793,55749,03/05/2012,CRITICAL,42,364.8,0.01,REGULAR AIR,149.45,8.74,1.39,9410,1428,SMALL BOX,0.38
7796,55777,10/11/2012,NOT SPECIFIED,6,323.53,0.06,REGULAR AIR,136.32,51.75,19.99,881,1179,SMALL BOX,0.55
7797,55777,10/11/2012,NOT SPECIFIED,1,65.7475,0.1,EXPRESS AIR,-252.483,65.99,3.99,881,1441,SMALL BOX,0.59
7804,55840,17/08/2009,MEDIUM,11,59.03,0.04,REGULAR AIR,-25.21,4.98,4.86,9938,1192,SMALL BOX,0.38
7809,55873,19/11/2011,LOW,48,15602.93,0,DELIVERY TRUCK,4875.89,306.14,26.53,5459,1832,JUMBO DRUM,0.56
7813,55875,25/11/2009,CRITICAL,50,413.86,0,REGULAR AIR,39.29,7.59,4,2885,1379,WRAP BAG,0.42
7814,55875,25/11/2009,CRITICAL,31,178.45,0.09,REGULAR AIR,-104.96,5.98,4.69,2885,1380,SMALL BOX,0.68
7829,55969,04/10/2010,MEDIUM,37,2329.4,0.08,REGULAR AIR,189.77,64.98,6.88,9876,1392,SMALL BOX,0.73
7830,56001,12/04/2010,LOW,17,118.36,0.08,EXPRESS AIR,-60.65,6.48,7.37,4144,1674,SMALL BOX,0.37
7845,56101,19/07/2010,NOT SPECIFIED,1,21.45,0.01,REGULAR AIR,-7.22,14.42,6.75,9689,1794,MEDIUM BOX,0.52
7846,56101,19/07/2010,NOT SPECIFIED,44,5347.13,0.08,REGULAR AIR,1886.4135,122.99,19.99,9689,1682,SMALL BOX,0.37
7852,56135,13/11/2010,MEDIUM,8,1118.82,0.04,DELIVERY TRUCK,-320.3,140.98,36.09,9389,1229,JUMBO BOX,0.77
7853,56135,13/11/2010,MEDIUM,48,79.75,0.1,REGULAR AIR,-41.32,1.81,1.56,9389,1818,WRAP BAG,0.49
7861,56224,25/10/2012,MEDIUM,35,144.06,0.01,REGULAR AIR,-117.2655,3.81,5.44,10254,1416,SMALL BOX,0.36
7862,56224,25/10/2012,MEDIUM,32,3205.24,0.01,DELIVERY TRUCK,-1115.99,95.95,74.35,10254,1035,JUMBO DRUM,0.57
7863,56224,25/10/2012,MEDIUM,46,339.27,0.1,REGULAR AIR,48.59,7.89,2.82,10254,1624,WRAP BAG,0.4
7864,56224,25/10/2012,MEDIUM,9,902.024,0.04,DELIVERY TRUCK,-153.252,124.49,51.94,10254,1308,JUMBO BOX,0.63
7873,56293,05/01/2010,NOT SPECIFIED,34,702.79,0.04,REGULAR AIR,-44.81,19.99,11.17,10254,1221,LARGE BOX,0.6
7874,56293,05/01/2010,NOT SPECIFIED,44,712.64,0.06,REGULAR AIR,-27.72,16.91,6.25,10254,1625,SMALL BOX,0.58
7875,56321,16/04/2010,CRITICAL,24,135.88,0.1,REGULAR AIR,-75.394,5.8,5.59,6684,1771,SMALL BOX,0.4
7894,56453,11/04/2012,CRITICAL,1,2728.65,0,DELIVERY TRUCK,-5572.3935,2550.14,29.7,3142,1381,JUMBO DRUM,0.57
7917,56582,12/06/2009,LOW,36,4581.41,0.04,DELIVERY TRUCK,-904.73,130.98,54.74,9152,1632,JUMBO BOX,0.69
7919,56610,07/03/2010,MEDIUM,20,857.95,0.08,EXPRESS AIR,51.85,43.22,4,8145,1711,SMALL BOX,0.64
7921,56640,25/08/2011,HIGH,2,29.31,0,REGULAR AIR,-12.78,11.48,5.43,1911,1057,SMALL BOX,0.36
7922,56640,25/08/2011,HIGH,11,80.26,0.06,REGULAR AIR,-22.55,6.68,5.66,1911,1675,SMALL BOX,0.37
7924,56645,06/01/2012,LOW,46,1483.49,0.02,REGULAR AIR,65.82,30.98,17.08,5374,1386,SMALL BOX,0.4
7925,56645,06/01/2012,LOW,42,14729.36,0.07,DELIVERY TRUCK,3277.57,348.21,40.19,5374,1454,JUMBO BOX,0.62
7932,56677,11/04/2009,HIGH,35,430.55,0,REGULAR AIR,120.01,12.22,2.85,881,1138,SMALL PACK,0.55
7934,56708,02/12/2012,NOT SPECIFIED,36,10006.28,0.1,DELIVERY TRUCK,-760.977,286.85,61.76,5376,1833,JUMBO BOX,0.78
7935,56708,02/12/2012,NOT SPECIFIED,36,407.17,0.04,REGULAR AIR,-12.82,11.58,6.97,5376,1189,SMALL BOX,0.35
7943,56740,16/10/2012,CRITICAL,33,662.21,0.01,REGULAR AIR,256.57,18.84,3.62,8872,1772,WRAP BAG,0.43
7949,56803,10/12/2009,NOT SPECIFIED,42,258.19,0.1,REGULAR AIR,-103.27,6.48,5.9,6590,1544,SMALL BOX,0.37
7962,56901,11/09/2009,CRITICAL,36,100.68,0,REGULAR AIR,-45.21,2.6,2.4,6547,1270,WRAP BAG,0.58
7964,56930,17/08/2012,LOW,10,987.54,0.07,REGULAR AIR,-396.84,101.41,35,7553,1926,LARGE BOX,0.82
7993,57127,16/02/2010,LOW,13,735.54,0,REGULAR AIR,171.82,55.48,14.3,861,1382,SMALL BOX,0.37
7996,57153,26/05/2009,CRITICAL,9,106.05,0.02,REGULAR AIR,-14.52,11.33,6.12,9876,1877,MEDIUM BOX,0.42
7997,57153,26/05/2009,CRITICAL,45,698.1,0.01,REGULAR AIR,336.25,15.67,1.39,9876,1069,SMALL BOX,0.38
8001,57159,12/02/2010,CRITICAL,17,4621.1,0.09,DELIVERY TRUCK,-635.65,280.98,57,8100,1545,JUMBO DRUM,0.78
8002,57159,12/02/2010,CRITICAL,42,460.2,0.01,REGULAR AIR,-214.39,9.99,11.59,8100,1546,SMALL BOX,0.4
8020,57314,12/10/2010,LOW,22,846.35,0.04,EXPRESS AIR,341.53,37.94,5.08,10198,1533,WRAP BAG,0.38
8021,57314,12/10/2010,LOW,26,1976.3945,0,REGULAR AIR,473.355,85.99,2.79,10198,1701,SMALL BOX,0.58
8024,57344,24/09/2010,HIGH,47,1060.0605,0.1,REGULAR AIR,-71.027,28.99,8.59,4348,1383,MEDIUM BOX,0.56
8027,57376,19/06/2011,CRITICAL,44,442.72,0.07,REGULAR AIR,-168.38,10.52,7.94,5364,1718,SMALL PACK,0.52
8028,57376,19/06/2011,CRITICAL,6,326.893,0.07,REGULAR AIR,-223.212,65.99,5.31,5364,1306,SMALL BOX,0.57
8056,57507,26/06/2009,CRITICAL,10,155.45,0.03,REGULAR AIR,-19.6765,15.01,8.4,5507,1319,SMALL BOX,0.39
8057,57509,21/02/2009,LOW,39,199.39,0.1,EXPRESS AIR,101.13,4.91,0.5,7310,1384,SMALL BOX,0.36
8058,57509,21/02/2009,LOW,11,2770.35,0.09,DELIVERY TRUCK,-202.581,259.71,66.67,7310,1385,JUMBO BOX,0.61
8065,57538,20/02/2010,CRITICAL,40,1370.49,0.08,REGULAR AIR,-244.63,33.98,19.99,7687,1091,SMALL BOX,0.55
8068,57570,28/09/2012,HIGH,27,1823.04,0.09,DELIVERY TRUCK,-190.78,70.98,26.74,2692,1524,JUMBO BOX,0.6
8073,57600,11/11/2012,CRITICAL,32,1882.12,0.05,REGULAR AIR,584.1455,59.78,10.29,2775,1173,SMALL BOX,0.39
8074,57600,11/11/2012,CRITICAL,44,186.94,0.05,REGULAR AIR,85.81,4.13,0.5,2775,1085,SMALL BOX,0.39
8075,57600,11/11/2012,CRITICAL,12,407.2,0.01,REGULAR AIR,-8.42,30.98,17.08,2775,1386,SMALL BOX,0.4
8086,57671,07/11/2012,NOT SPECIFIED,6,22.78,0.01,REGULAR AIR,3.96,3.75,0.5,7945,1046,SMALL BOX,0.37
8092,57700,12/11/2011,MEDIUM,38,1806.43,0.04,REGULAR AIR,134.85,47.98,3.61,6547,1013,SMALL PACK,0.71
8114,57922,08/02/2011,CRITICAL,50,343.26,0.04,REGULAR AIR,-287.28,6.84,8.37,5922,1278,SMALL PACK,0.58
8116,57959,30/12/2011,MEDIUM,40,239.86,0.04,REGULAR AIR,-32.06,5.81,3.37,10430,1623,WRAP BAG,0.54
8117,57959,30/12/2011,MEDIUM,48,1269.79,0.08,EXPRESS AIR,-65.33,26.31,5.89,10430,1296,SMALL BOX,0.75
8120,57986,29/10/2010,HIGH,14,199.93,0.1,REGULAR AIR,-105.33,14.81,13.32,6777,1532,SMALL BOX,0.43
8121,58051,20/03/2012,HIGH,6,256.6,0,REGULAR AIR,-106.76,39.98,7.12,1181,1831,SMALL BOX,0.67
8124,58055,27/10/2011,CRITICAL,26,208.6,0,REGULAR AIR,-56.45,7.38,5.21,10507,1387,SMALL BOX,0.56
8132,58117,20/02/2011,CRITICAL,42,134.86,0.04,REGULAR AIR,-62.84,3.14,1.92,3180,1547,WRAP BAG,0.84
8133,58144,16/12/2009,LOW,29,778.38,0.01,REGULAR AIR,257.32,26.38,5.86,10096,1388,SMALL BOX,0.39
8136,58150,07/05/2010,CRITICAL,24,60.36,0.03,REGULAR AIR,-119.623,2.16,6.05,9464,1389,SMALL BOX,0.37
8149,58278,10/09/2012,HIGH,37,3512.9,0.08,REGULAR AIR,2093.7,99.23,8.99,5507,1548,SMALL PACK,0.35
8150,58278,10/09/2012,HIGH,4,281.5455,0.1,REGULAR AIR,-434.555,85.99,0.99,5507,1056,WRAP BAG,0.85
8155,58310,23/02/2009,CRITICAL,22,834.81,0.03,REGULAR AIR,1.98,37.76,12.9,5903,1834,SMALL BOX,0.57
8159,58340,08/01/2011,MEDIUM,36,1936.3,0.03,REGULAR AIR,278.12,50.98,13.66,4348,1390,SMALL BOX,0.58
8162,58368,09/07/2012,HIGH,4,14.23,0,REGULAR AIR,-4.43,2.08,5.33,7768,1110,SMALL BOX,0.43
8163,58368,09/07/2012,HIGH,39,272.07,0.02,REGULAR AIR,-206.46,6.48,9.54,7768,1391,SMALL BOX,0.37
8164,58368,09/07/2012,HIGH,5,325.43,0.09,EXPRESS AIR,-76.11,64.98,6.88,7768,1392,SMALL BOX,0.73
8172,58407,06/05/2011,HIGH,29,1669.88,0.02,REGULAR AIR,548.92,55.48,14.3,7970,1382,SMALL BOX,0.37
8176,58434,09/03/2009,HIGH,42,843.53,0.04,REGULAR AIR,268.32,19.23,6.15,8845,1393,SMALL PACK,0.44
8184,58500,14/02/2011,LOW,17,1529.014,0.07,REGULAR AIR,14.013,110.99,8.99,2540,1426,SMALL BOX,0.57
8185,58502,12/02/2010,CRITICAL,23,5186.31,0.03,DELIVERY TRUCK,1009.38,226.67,28.16,5374,1109,JUMBO DRUM,0.59
8191,58593,08/09/2011,CRITICAL,29,2018.45,0.08,REGULAR AIR,-812.25,70.71,37.58,10104,1564,WRAP BAG,0.78
8197,58626,30/12/2011,HIGH,23,6641.14,0.05,DELIVERY TRUCK,673.77,300.98,64.73,2018,1071,JUMBO DRUM,0.56
8198,58626,30/12/2011,HIGH,21,10469.03,0.07,DELIVERY TRUCK,2608.72,500.98,26,2018,1039,JUMBO DRUM,0.6
8199,58626,30/12/2011,HIGH,18,835.55,0.04,REGULAR AIR,171.59,45.19,1.99,2018,1257,SMALL PACK,0.55
8201,58656,04/12/2010,HIGH,5,39.44,0,REGULAR AIR,-0.943,6.75,2.99,10673,1240,SMALL BOX,0.35
8202,58656,04/12/2010,HIGH,3,11.01,0.09,REGULAR AIR,-1.42,2.08,5.33,10673,1110,SMALL BOX,0.43
8208,58688,29/03/2009,NOT SPECIFIED,18,215.93,0.08,REGULAR AIR,-41.87,11.97,5.81,2775,1394,SMALL PACK,0.6
8214,58725,20/05/2010,NOT SPECIFIED,20,148.31,0.03,REGULAR AIR,37.33,7.04,2.17,3380,1136,WRAP BAG,0.38
8215,58725,20/05/2010,NOT SPECIFIED,39,335.35,0.05,REGULAR AIR,-134.97,8.74,8.29,3380,1428,SMALL BOX,0.38
8225,58788,01/02/2010,LOW,31,983.78,0.04,REGULAR AIR,43.72,30.98,6.5,4685,1456,SMALL BOX,0.64
8226,58789,05/08/2010,LOW,26,195.51,0.03,REGULAR AIR,-105.7195,7.3,7.72,7687,1007,SMALL BOX,0.38
8227,58789,05/08/2010,LOW,38,377.13,0.02,REGULAR AIR,-10.29,9.77,6.02,7687,1322,MEDIUM BOX,0.48
8238,58884,21/03/2011,LOW,29,87.68,0.03,REGULAR AIR,23.14,2.88,0.99,1048,1185,SMALL BOX,0.36
8239,58884,21/03/2011,LOW,46,3732.25,0.1,DELIVERY TRUCK,-1255.86,85.29,60,1048,1528,JUMBO DRUM,0.56
8240,58913,11/05/2010,MEDIUM,23,144.55,0.07,REGULAR AIR,-60.17,6.48,5.94,2030,1773,SMALL BOX,0.37
8245,58947,26/09/2011,NOT SPECIFIED,48,410.15,0.01,REGULAR AIR,102.58,8.01,2.87,2070,1549,WRAP BAG,0.4
8246,58947,26/09/2011,NOT SPECIFIED,28,135.72,0.09,REGULAR AIR,-67.79,4.98,5.02,2070,1550,SMALL BOX,0.38
8248,58978,06/02/2012,LOW,13,75.89,0.09,REGULAR AIR,-31.01,5.98,5.15,9529,1774,SMALL BOX,0.36
8256,59045,13/02/2011,CRITICAL,30,140.24,0.05,REGULAR AIR,32.8695,4.55,1.49,6267,1395,SMALL BOX,0.35
8257,59047,28/01/2011,NOT SPECIFIED,10,266.94,0.09,REGULAR AIR,19.2,28.48,1.99,7333,1396,SMALL PACK,0.4
8258,59047,28/01/2011,NOT SPECIFIED,26,113.85,0.06,REGULAR AIR,-93.93,4.14,6.6,7333,1397,SMALL BOX,0.49
8263,59074,12/08/2010,LOW,37,589.63,0.03,REGULAR AIR,70.8,14.98,8.99,4023,1215,SMALL PACK,0.39
8280,59200,09/12/2011,MEDIUM,4,170.45,0.09,REGULAR AIR,-30.27,42.98,4.62,9044,1668,SMALL BOX,0.56
8281,59200,09/12/2011,MEDIUM,28,350.42,0.03,REGULAR AIR,-37.3,11.97,5.81,9044,1394,SMALL PACK,0.6
8282,59202,08/09/2012,MEDIUM,7,83.81,0.09,REGULAR AIR,21.92,12.53,0.5,9119,1398,SMALL BOX,0.38
8283,59202,08/09/2012,MEDIUM,36,218.81,0.03,REGULAR AIR,7.45,5.85,2.27,9119,1339,WRAP BAG,0.56
8290,59207,18/05/2009,CRITICAL,42,9502.736,0.02,DELIVERY TRUCK,-945.558,280.98,81.98,4348,1399,JUMBO BOX,0.78
8292,59233,20/08/2010,HIGH,3,336.84,0.08,DELIVERY TRUCK,-160.46,100.98,35.84,4023,1551,JUMBO BOX,0.62
8293,59233,20/08/2010,HIGH,30,397.17,0.1,EXPRESS AIR,7.69,14.34,5,4023,1552,SMALL PACK,0.49
8294,59234,29/07/2012,LOW,32,5686.25,0.04,REGULAR AIR,2109.21,177.98,0.99,4513,1265,SMALL BOX,0.56
8295,59234,29/07/2012,LOW,16,797.24,0.04,DELIVERY TRUCK,11.46,50.98,14.19,4513,1307,JUMBO DRUM,0.56
8311,59392,26/06/2010,MEDIUM,19,39.42,0.08,REGULAR AIR,-29.02,2.12,1.99,1181,1927,SMALL PACK,0.55
8312,59392,26/06/2010,MEDIUM,45,1305.31,0.03,REGULAR AIR,589.2,28.48,1.99,1181,1396,SMALL PACK,0.4
8313,59393,20/11/2010,MEDIUM,34,398.76,0.07,REGULAR AIR,0.82,11.58,6.97,8433,1189,SMALL BOX,0.35
8314,59395,22/04/2012,CRITICAL,20,963.3,0.06,EXPRESS AIR,367.12,48.04,7.23,10112,1400,SMALL BOX,0.37
8316,59425,17/05/2012,MEDIUM,24,2094.12,0,REGULAR AIR,717.12,83.1,6.13,5305,1433,SMALL BOX,0.45
8317,59425,17/05/2012,MEDIUM,46,1714.02,0.04,REGULAR AIR,741.27,37.94,5.08,5305,1533,WRAP BAG,0.38
8321,59459,04/02/2009,MEDIUM,40,69.66,0.07,REGULAR AIR,-51.42,1.7,1.99,6977,1733,SMALL PACK,0.51
8333,59558,16/07/2012,NOT SPECIFIED,34,94.56,0,REGULAR AIR,37.73,2.61,0.5,2018,1401,SMALL BOX,0.39
8335,59584,28/05/2010,MEDIUM,3,336.84,0.08,DELIVERY TRUCK,-160.46,100.98,35.84,7691,1551,JUMBO BOX,0.62
8336,59584,28/05/2010,MEDIUM,7,1120.27,0,REGULAR AIR,16.81,150.98,13.99,7691,1222,MEDIUM BOX,0.38
8337,59585,22/09/2012,HIGH,45,712.04,0.07,REGULAR AIR,-110.925,15.99,9.4,8836,1365,SMALL BOX,0.49
8344,59651,20/05/2010,CRITICAL,36,283.21,0.08,REGULAR AIR,-196.0635,8.04,8.94,8113,1402,SMALL BOX,0.4
8345,59651,20/05/2010,CRITICAL,18,45.8,0.04,REGULAR AIR,-52.92,2.23,4.57,8113,1403,SMALL PACK,0.41
8349,59683,13/10/2012,NOT SPECIFIED,37,191.36,0.05,REGULAR AIR,-82.087,4.91,4.97,9689,1480,SMALL BOX,0.38
8357,59712,15/06/2010,CRITICAL,25,67.58,0.09,EXPRESS AIR,16.8,2.62,0.8,3832,1676,WRAP BAG,0.39
8360,59750,09/07/2010,LOW,34,223.59,0.04,REGULAR AIR,-66.05,6.48,5.74,7728,1553,SMALL BOX,0.37
8379,59878,28/05/2012,HIGH,6,112.4,0.1,REGULAR AIR,-46.7451,17.98,8.51,2802,1169,MEDIUM BOX,0.4
8380,59878,28/05/2012,HIGH,23,249.64,0.08,REGULAR AIR,-91.65,10.9,7.46,2802,1064,SMALL BOX,0.59
8382,59905,14/04/2012,HIGH,19,159.24,0.09,REGULAR AIR,8.3,8.5,1.99,7463,1677,SMALL PACK,0.49
